Datum,WD,Vol,W_change
2017-08-25,3.5109166666666667,9585.691892951805,-582.5283675312457
2017-08-26,3.408833333333334,9003.16352542056,-573.5019631466712
2017-08-27,3.3048333333333333,8429.661562273888,-616.337856867638
2017-08-28,3.18875,7813.32370540625,-665.3876305899976
2017-08-29,3.0577500000000004,7147.936074816253,-693.3603366562511
2017-08-30,2.914,6454.5757381600015,-722.4450014081949
2017-08-31,2.754916666666667,5732.130736751807,-639.7239256868088
2017-09-01,2.6044999999999994,5092.406811064998,-480.4596992265251
2017-09-02,2.4844166666666667,4611.947111838473,-104.96914297222156
2017-09-03,2.45725,4506.977968866251,273.5962219159719
2017-09-04,2.5273333333333334,4780.574190782223,119.91280840000036
2017-09-05,2.5573333333333337,4900.486999182223,-165.76381638597195
2017-09-06,2.51575,4734.723182796251,-364.09867450777983
2017-09-07,2.4214166666666666,4370.624508288472,-483.1215076284707
2017-09-08,2.289,3887.503000660001,-545.2864635915284
2017-09-09,2.127416666666667,3342.2165370684725,-216.2246948084735
2017-09-10,2.0589999999999997,3125.991842259999,61.000582695138746
2017-09-11,2.078583333333333,3186.9924249551377,471.34085173208496
2017-09-12,2.2228333333333334,3658.3332766872227,1628.0376204666654
2017-09-13,2.6511666666666662,5286.370897153888,1168.2048410061107
2017-09-14,2.9139999999999997,6454.575738159999,1316.7648568888862
2017-09-15,3.180666666666666,7771.340595048885,1053.6773521895884
2017-09-16,3.376916666666667,8825.017947238473,922.3824889570806
2017-09-17,3.5386666666666664,9747.400436195554,444.72759546069574
2017-09-18,3.61375,10192.12803165625,180.1259562393061
2017-09-19,3.643666666666667,10372.253987895556,41.882022059584415
2017-09-20,3.6505833333333335,10414.13600995514,-102.27677112625133
2017-09-21,3.6336666666666666,10311.859238828889,-81.73781666041577
2017-09-22,3.6200833333333335,10230.121422168473,-123.20531030347593
2017-09-23,3.5994999999999995,10106.916111864997,-180.12710635110307
2017-09-24,3.5691666666666673,9926.789005513894,-235.39602662875222
2017-09-25,3.529083333333334,9691.392978885142,-303.78748435000125
2017-09-26,3.4765833333333336,9387.60549453514,-373.6835291888892
2017-09-27,3.41075,9013.921965346251,-431.8381752590285
2017-09-28,3.3328333333333333,8582.083790087223,-499.74609408722336
2017-09-29,3.2399999999999998,8082.337696,-509.287359912777
2017-09-30,3.1421666666666668,7573.050336087223,-518.9662031809712
2017-10-01,3.0387500000000003,7054.084132906251,-562.7169880990277
2017-10-02,2.9218333333333337,6491.367144807224,-596.5312767516643
2017-10-03,2.7916666666666674,5894.835868055559,-637.4693126593093
2017-10-04,2.64425,5257.36655539625,-666.458611536249
2017-10-05,2.479,4590.907943860001,-694.8803813381965
2017-10-06,2.2914166666666667,3896.0275625218046,-667.3571789812495
2017-10-07,2.091833333333333,3228.670383540555,-263.1868116449991
2017-10-08,2.0063333333333335,2965.483571895556,-97.4488591105569
2017-10-09,1.9734999999999998,2868.034712784999,-24.90062428500005
2017-10-10,1.9649999999999996,2843.134088499999,-4.866692277777474
2017-10-11,1.9633333333333332,2838.2673962222216,-10.93113734374856
2017-10-12,1.9595833333333335,2827.336258878473,-11.873000213473006
2017-10-13,1.9555,2815.463258665,-4.5954591431950575
2017-10-14,1.9539166666666665,2810.867799521805,1.4506930833340448
2017-10-15,1.9544166666666667,2812.318492605139,-11.351297740139671
2017-10-16,1.9505,2800.9671948649993,-3.857751351110437
2017-10-17,1.9491666666666667,2797.109443513889,-1.6867247920831687
2017-10-18,1.9485833333333333,2795.4227187218057,-6.259427849999611
2017-10-19,1.946416666666667,2789.163290871806,-4.5686667312497775
2017-10-20,1.9448333333333336,2784.5946241405563,-4.049493704637825
2017-10-21,1.9434285714285713,2780.5451304359185,
